battery_capacity_kwh,battery_manufacturer,battery_quantity,battery_voltage_v,category,distributor,id,inverter_manufacturer,inverter_power_kw,inverter_quantity,name,panel_manufacturer,panel_power_w,panel_quantity,power_kwp,power_watts,price_brl,price_per_wp,total_batteries,total_inverters,total_panels,type
,,,,panels,Solfacil,solfacil_inverters_37,,,,GOODWE GW3600-ES-BR20 - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_38,,,,GOODWE GW 36K-MT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_39,,,,GOODWE GW37K5-SDT-BR30 - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_40,,,,GROWATT MAC 36KTL3-XL - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_41,,,,GROWATT MAC 36KTL3-XL,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_42,,,,GROWATT MAC 36KTL3-XL - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_43,,,,GOODWE GW17KLV-SDT-C30 - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_44,,,,GOODWE GW6000-ES-BR20 - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_45,,,,GOODWE GW6000-ES-BR20 - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_46,,,,GOODWE GW3500L-ES-BR20,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_47,,,,GOODWE GW 20KLV-MT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_48,,,,GOODWE GW 50KS-MT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_49,,,,GOODWE GW 30KLS-MT,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_50,,,,GOODWE GW23KLV-SDT-BR30 - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_51,,,,GOODWE GW 30KLS-MT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_52,,,,GOODWE GW 30KLS-MT - AFCI,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_53,,,,GOODWE GW 30KLS-MT - AFCI RED,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_54,,,,GOODWE GW 60KBF-MT,,,1,0,0,0,,0,0,1,Solar Panel
,,,,panels,Solfacil,solfacil_inverters_55,,,,GOODWE GW 60KS-MT,,,1,0,0,0,,0,0,1,Solar Panel
