sku,has_images,image_count,primary_url,all_urls,categories,total_size_bytes,formats
"112369",true,1,"https://cdn.yellosolarhub.com/products/inversores/112369.jpg","https://cdn.yellosolarhub.com/products/inversores/112369.jpg","inversores",42129,"jpg"
"124358",true,1,"https://cdn.yellosolarhub.com/products/estruturas/124358.jpg","https://cdn.yellosolarhub.com/products/estruturas/124358.jpg","estruturas",224554,"jpg"
"135720",true,1,"https://cdn.yellosolarhub.com/products/inversores/135720.jpg","https://cdn.yellosolarhub.com/products/inversores/135720.jpg","inversores",64780,"jpg"
"145763",true,1,"https://cdn.yellosolarhub.com/products/inversores/145763.jpg","https://cdn.yellosolarhub.com/products/inversores/145763.jpg","inversores",71099,"jpg"
"152147",true,1,"https://cdn.yellosolarhub.com/products/inversores/152147.jpg","https://cdn.yellosolarhub.com/products/inversores/152147.jpg","inversores",30617,"jpg"
"192068",true,1,"https://cdn.yellosolarhub.com/products/stringboxes/192068.jpg","https://cdn.yellosolarhub.com/products/stringboxes/192068.jpg","stringboxes",65217,"jpg"
"192575",true,1,"https://cdn.yellosolarhub.com/products/inversores/192575.jpg","https://cdn.yellosolarhub.com/products/inversores/192575.jpg","inversores",46560,"jpg"
"192576",true,1,"https://cdn.yellosolarhub.com/products/inversores/192576.jpg","https://cdn.yellosolarhub.com/products/inversores/192576.jpg","inversores",47271,"jpg"
"215563",true,1,"https://cdn.yellosolarhub.com/products/paineis/215563.jpg","https://cdn.yellosolarhub.com/products/paineis/215563.jpg","paineis",154824,"jpg"
"222132",true,1,"https://cdn.yellosolarhub.com/products/inversores/222132.png","https://cdn.yellosolarhub.com/products/inversores/222132.png","inversores",23156,"png"
"222133",true,1,"https://cdn.yellosolarhub.com/products/inversores/222133.png","https://cdn.yellosolarhub.com/products/inversores/222133.png","inversores",23156,"png"
"246761",true,1,"https://cdn.yellosolarhub.com/products/inversores/246761.jpg","https://cdn.yellosolarhub.com/products/inversores/246761.jpg","inversores",36080,"jpg"
"246763",true,1,"https://cdn.yellosolarhub.com/products/inversores/246763.jpg","https://cdn.yellosolarhub.com/products/inversores/246763.jpg","inversores",28801,"jpg"
"246764",true,1,"https://cdn.yellosolarhub.com/products/inversores/246764.jpg","https://cdn.yellosolarhub.com/products/inversores/246764.jpg","inversores",28691,"jpg"
"267277",true,1,"https://cdn.yellosolarhub.com/products/inversores/267277.jpg","https://cdn.yellosolarhub.com/products/inversores/267277.jpg","inversores",24496,"jpg"
"276954",true,1,"https://cdn.yellosolarhub.com/products/inversores/276954.jpg","https://cdn.yellosolarhub.com/products/inversores/276954.jpg","inversores",54303,"jpg"
"286844",true,1,"https://cdn.yellosolarhub.com/products/inversores/286844.png","https://cdn.yellosolarhub.com/products/inversores/286844.png","inversores",23156,"png"
"289241",true,1,"https://cdn.yellosolarhub.com/products/inversores/289241.jpg","https://cdn.yellosolarhub.com/products/inversores/289241.jpg","inversores",28042,"jpg"
"289244",true,1,"https://cdn.yellosolarhub.com/products/paineis/289244.jpg","https://cdn.yellosolarhub.com/products/paineis/289244.jpg","paineis",154064,"jpg"
"291808",true,1,"https://cdn.yellosolarhub.com/products/paineis/291808.jpg","https://cdn.yellosolarhub.com/products/paineis/291808.jpg","paineis",153945,"jpg"
"292421",true,1,"https://cdn.yellosolarhub.com/products/inversores/292421.jpg","https://cdn.yellosolarhub.com/products/inversores/292421.jpg","inversores",49563,"jpg"
"299586",true,1,"https://cdn.yellosolarhub.com/products/paineis/299586.jpg","https://cdn.yellosolarhub.com/products/paineis/299586.jpg","paineis",153969,"jpg"
"299589",true,1,"https://cdn.yellosolarhub.com/products/paineis/299589.jpg","https://cdn.yellosolarhub.com/products/paineis/299589.jpg","paineis",154547,"jpg"
"299591",true,1,"https://cdn.yellosolarhub.com/products/inversores/299591.jpg","https://cdn.yellosolarhub.com/products/inversores/299591.jpg","inversores",12696,"jpg"
"300585",true,1,"https://cdn.yellosolarhub.com/products/paineis/300585.jpg","https://cdn.yellosolarhub.com/products/paineis/300585.jpg","paineis",154023,"jpg"
"304574",true,1,"https://cdn.yellosolarhub.com/products/paineis/304574.jpg","https://cdn.yellosolarhub.com/products/paineis/304574.jpg","paineis",153506,"jpg"
"313801",true,1,"https://cdn.yellosolarhub.com/products/estruturas/313801.jpg","https://cdn.yellosolarhub.com/products/estruturas/313801.jpg","estruturas",189556,"jpg"
"313834",true,1,"https://cdn.yellosolarhub.com/products/estruturas/313834.jpg","https://cdn.yellosolarhub.com/products/estruturas/313834.jpg","estruturas",230315,"jpg"
"315148",true,1,"https://cdn.yellosolarhub.com/products/inversores/315148.jpg","https://cdn.yellosolarhub.com/products/inversores/315148.jpg","inversores",91568,"jpg"
"CAIXA20DE20PASSAGEM",true,1,"https://cdn.yellosolarhub.com/products/UNKNOWN-MANUFACTURER/caixa%20de%20passagem.png","https://cdn.yellosolarhub.com/products/UNKNOWN-MANUFACTURER/caixa%20de%20passagem.png","UNKNOWN-MANUFACTURER",92495,"png"
"CONTENTINGRESSPORTALB2BNEOSOLARCOMBR",true,1,"https://cdn.yellosolarhub.com/products/outros/content_ingress=portalb2b.neosolar.com.br.png","https://cdn.yellosolarhub.com/products/outros/content_ingress=portalb2b.neosolar.com.br.png","outros",66651,"png"
"CORRUGADO",true,1,"https://cdn.yellosolarhub.com/products/GENERIC-COMPONENTS/corrugado.png","https://cdn.yellosolarhub.com/products/GENERIC-COMPONENTS/corrugado.png","GENERIC-COMPONENTS",290326,"png"
"DAHDHN72X16DGIMAGEPRODUCT559376",true,1,"https://cdn.yellosolarhub.com/products/paineis/DAH-DHN-72X16-DG_IMAGE_PRODUCT_559376.jpeg","https://cdn.yellosolarhub.com/products/paineis/DAH-DHN-72X16-DG_IMAGE_PRODUCT_559376.jpeg","paineis",177628,"jpeg"
"DEYESUN25KG02LVIMAGE",true,1,"https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-25K-G02-LV_image.png","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-25K-G02-LV_image.png","inversores",122484,"png"
"DEYESUN35KG02LVIMAGE",true,1,"https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-35K-G02-LV_image.jpeg","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-35K-G02-LV_image.jpeg","inversores",3424,"jpeg"
"DEYESUN5KGIMAGE",true,1,"https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-5K-G_image.webp","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-5K-G_image.webp","inversores",4986,"webp"
"DEYESUN75KG01P3LVIMAGE",true,1,"https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-75K-G01P3-LV_image.png","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-75K-G01P3-LV_image.png","inversores",94628,"png"
"DEYESUN8KGIMAGE",true,1,"https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-8K-G_image.jpg","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-8K-G_image.jpg","inversores",19531,"jpg"
"DISPOSITIVODEDESCONEXAOIQRELAYLNBR",true,1,"https://cdn.yellosolarhub.com/products/UNKNOWN-MANUFACTURER/DISPOSITIVO-DE-DESCONEXAO-IQ-RELAY-LN-BR.png","https://cdn.yellosolarhub.com/products/UNKNOWN-MANUFACTURER/DISPOSITIVO-DE-DESCONEXAO-IQ-RELAY-LN-BR.png","UNKNOWN-MANUFACTURER",63588,"png"
"DUTOCORRUGADO",true,1,"https://cdn.yellosolarhub.com/products/GENERIC-COMPONENTS/duto_corrugado.png","https://cdn.yellosolarhub.com/products/GENERIC-COMPONENTS/duto_corrugado.png","GENERIC-COMPONENTS",394286,"png"
"ENPHASEIQ8P722BRIMAGEPRODUCT600340",true,1,"https://cdn.yellosolarhub.com/products/inversores/ENPHASE-IQ8P-72-2-BR_IMAGE_PRODUCT_600340.jpeg","https://cdn.yellosolarhub.com/products/inversores/ENPHASE-IQ8P-72-2-BR_IMAGE_PRODUCT_600340.jpeg","inversores",4911,"jpeg"
"ENPHASEIQB",true,1,"https://cdn.yellosolarhub.com/products/ENPHASE/Enphase-IQB.png","https://cdn.yellosolarhub.com/products/ENPHASE/Enphase-IQB.png","ENPHASE",215248,"png"
"ENPHASEIQRELAYLLBR",true,1,"https://cdn.yellosolarhub.com/products/ENPHASE/ENPHASE-IQ-RELAY-LL-BR.png","https://cdn.yellosolarhub.com/products/ENPHASE/ENPHASE-IQ-RELAY-LL-BR.png","ENPHASE",63588,"png"
"FOTUSKP021065KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1065kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1065kWp-Ceramico-kits.jpg","kits",43960,"jpg"
"FOTUSKP021065KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1065kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1065kWp-Fibrocimento-kits.jpg","kits",43960,"jpg"
"FOTUSKP021065KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1065kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1065kWp-MiniTrilho-kits.jpg","kits",43960,"jpg"
"FOTUSKP021136KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP021136KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP021136KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02120KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-120kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-120kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02120KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-120kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-120kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP021278KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1278kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1278kWp-Ceramico-kits.jpg","kits",43960,"jpg"
"FOTUSKP021278KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1278kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1278kWp-Fibrocimento-kits.jpg","kits",43960,"jpg"
"FOTUSKP021278KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1278kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1278kWp-MiniTrilho-kits.jpg","kits",43960,"jpg"
"FOTUSKP02142KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02142KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02142KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-142kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP021704KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1704kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1704kWp-Ceramico-kits.jpg","kits",43960,"jpg"
"FOTUSKP021704KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1704kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1704kWp-Fibrocimento-kits.jpg","kits",43960,"jpg"
"FOTUSKP021704KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1704kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1704kWp-MiniTrilho-kits.jpg","kits",43960,"jpg"
"FOTUSKP02240KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-240kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-240kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02284KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02284KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02284KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-284kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02360KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-360kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-360kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02360KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-360kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-360kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02426KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02426KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02426KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-426kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02480KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-480kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-480kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02480KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-480kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-480kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02480KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-480kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-480kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02568KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-568kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-568kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02568KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-568kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-568kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02568KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-568kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-568kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02600KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-600kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-600kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02600KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-600kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-600kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02600KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-600kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-600kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02710KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-710kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-710kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02710KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-710kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-710kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02710KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-710kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-710kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02720KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02720KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02720KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02840KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-840kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-840kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02840KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-840kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-840kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02840KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-840kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-840kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02852KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-852kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-852kWp-Ceramico-kits.jpg","kits",43960,"jpg"
"FOTUSKP02852KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-852kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-852kWp-Fibrocimento-kits.jpg","kits",43960,"jpg"
"FOTUSKP02852KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-852kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-852kWp-MiniTrilho-kits.jpg","kits",43960,"jpg"
"FOTUSKP02960KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-960kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-960kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02960KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-960kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-960kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02960KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-960kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-960kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02994KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-994kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-994kWp-Ceramico-kits.jpg","kits",45424,"jpg"
"FOTUSKP02994KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-994kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-994kWp-Fibrocimento-kits.jpg","kits",45424,"jpg"
"FOTUSKP02994KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-994kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-994kWp-MiniTrilho-kits.jpg","kits",45424,"jpg"
"FOTUSKP02KITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-kits.jpg","kits",45424,"jpg"
"FOTUSKP031136KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-1136kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-1136kWp-Ceramico-kits.jpg","kits",17604,"jpg"
"FOTUSKP031136KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-1136kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-1136kWp-Fibrocimento-kits.jpg","kits",17604,"jpg"
"FOTUSKP031136KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-1136kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-1136kWp-MiniTrilho-kits.jpg","kits",17604,"jpg"
"FOTUSKP03142KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-Ceramico-kits.jpg","kits",17604,"jpg"
"FOTUSKP03142KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-Fibrocimento-kits.jpg","kits",17604,"jpg"
"FOTUSKP03142KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-MiniTrilho-kits.jpg","kits",17604,"jpg"
"FOTUSKP03284KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-Ceramico-kits.jpg","kits",17604,"jpg"
"FOTUSKP03284KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-Fibrocimento-kits.jpg","kits",17604,"jpg"
"FOTUSKP03284KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-284kWp-MiniTrilho-kits.jpg","kits",17604,"jpg"
"FOTUSKP03426KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-Ceramico-kits.jpg","kits",17604,"jpg"
"FOTUSKP03426KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-Fibrocimento-kits.jpg","kits",17604,"jpg"
"FOTUSKP03426KWPMINITRILHOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-MiniTrilho-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-426kWp-MiniTrilho-kits.jpg","kits",17604,"jpg"
"FOTUSKP03568KWPCERAMICOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-568kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-568kWp-Ceramico-kits.jpg","kits",17604,"jpg"
"FOTUSKP03568KWPFIBROCIMENTOKITS",true,1,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-568kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-568kWp-Fibrocimento-kits.jpg","kits",17604,"jpg"
