sku,primary_image,all_images,source,score,price_brl,gross_margin_percent,weight_kg,candidate_urls
"NEOSOLARCHARGERS24716","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24716.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24716.jpg|NEOSOLAR_CHARGERS_24716.jpg","imgs-index",100,11050.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_24716.jpg|[object Object]"
"GOODWEGW36KMTAFCIIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 36K-MT - AFCI_image.jpeg","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 36K-MT - AFCI_image.jpeg|GOODWE-GW 36K-MT - AFCI_image.jpeg","imgs-index",100,11048.49,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 36K-MT - AFCI_image.jpeg|[object Object]"
"IMAGEPRODUCT600126","https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600126.png","https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600126.png|IMAGE_PRODUCT_600126.png","imgs-index",100,11025.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600126.png|[object Object]"
"GOODWEGW20KSDT31AFCICRSDIMAGEPRODUCT600453","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-SDT-31 - AFCI C- RSD_IMAGE_PRODUCT_600453.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-SDT-31 - AFCI C- RSD_IMAGE_PRODUCT_600453.png|GOODWE-GW20K-SDT-31 - AFCI C- RSD_IMAGE_PRODUCT_600453.png","imgs-index",100,11024,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-SDT-31 - AFCI C- RSD_IMAGE_PRODUCT_600453.png|[object Object]"
"NEOSOLARCHARGERS20859","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20859.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20859.jpg|NEOSOLAR_CHARGERS_20859.jpg","imgs-index",100,11006.95,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20859.jpg|[object Object]"
"LONGI585W","https://cdn.yellosolarhub.com/products/LONGI/LONGI-585W.png","https://cdn.yellosolarhub.com/products/LONGI/LONGI-585W.png|LONGI-585W.png","imgs-index",100,10992.99,20,0,"https://cdn.yellosolarhub.com/products/LONGI/LONGI-585W.png|[object Object]"
"NEOSOLARCHARGERS20870","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20870.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20870.jpg|NEOSOLAR_CHARGERS_20870.jpg","imgs-index",100,10989.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_20870.jpg|[object Object]"
"NEOSOLARCONTROLLERS20134","https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20134.jpg","https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20134.jpg|neosolar_controllers_20134.jpg","imgs-index",100,10982.95,20,0,"https://cdn.yellosolarhub.com/products/controladores/neosolar_controllers_20134.jpg|[object Object]"
"NEOSOLARCHARGERS25025","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25025.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25025.jpg|NEOSOLAR_CHARGERS_25025.jpg","imgs-index",100,10959.95,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25025.jpg|[object Object]"
"NEOSOLARINVERTERS21824","https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_21824.jpg","https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_21824.jpg|neosolar_inverters_21824.jpg","imgs-index",100,10950,20,0,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_21824.jpg|[object Object]"
"SKU29180829180817458456460969248","https://cdn.yellosolarhub.com/products/paineis/sku_291808_291808-17458456460969248.jpeg","https://cdn.yellosolarhub.com/products/paineis/sku_291808_291808-17458456460969248.jpeg|sku_291808_291808-17458456460969248.jpeg","imgs-index",100,10932,20,0,"https://cdn.yellosolarhub.com/products/paineis/sku_291808_291808-17458456460969248.jpeg|[object Object]"
"IIN00196","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00196.png","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00196.png|IIN00196.png","imgs-index",100,10926.99,20,0,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00196.png|[object Object]"
"IIN00237","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00237.png","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00237.png|IIN00237.png","imgs-index",100,10916,20,0,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00237.png|[object Object]"
"NEOSOLARKITS27303","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27303.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27303.jpg|neosolar_kits_27303.jpg","imgs-index",100,10911,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27303.jpg|[object Object]"
"NEOSOLARKITS26984","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26984.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26984.jpg|neosolar_kits_26984.jpg","imgs-index",100,10907,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26984.jpg|[object Object]"
"IMAGE","https://cdn.yellosolarhub.com/products/acessorios/image.png","https://cdn.yellosolarhub.com/products/acessorios/image.png|image.png","imgs-index",100,10899.99,20,0,"https://cdn.yellosolarhub.com/products/acessorios/image.png|https://cdn.yellosolarhub.com/products/cabos/image.png|https://cdn.yellosolarhub.com/products/cabos/image.webp|https://cdn.yellosolarhub.com/products/inversores/image.jpeg|https://cdn.yellosolarhub.com/products/inversores/image.jpg"
"IMAGEPRODUCT600023","https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600023.png","https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600023.png|IMAGE_PRODUCT_600023.png","imgs-index",100,10892,20,0,"https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600023.png|[object Object]"
"SUNGROWSG75CXLV","https://cdn.yellosolarhub.com/products/SUNGROW/SUNGROW-SG75CX-LV.png","https://cdn.yellosolarhub.com/products/SUNGROW/SUNGROW-SG75CX-LV.png|SUNGROW-SG75CX-LV.png","imgs-index",100,10884.99,20,0,"https://cdn.yellosolarhub.com/products/SUNGROW/SUNGROW-SG75CX-LV.png|[object Object]"
"FOTUSKP04912KWPFIBROCIMENTOKITS","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-912kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-912kWp-Fibrocimento-kits.jpg|FOTUS-KP04-912kWp-Fibrocimento-kits.jpg","imgs-index",100,10874.99,20,0,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-912kWp-Fibrocimento-kits.jpg|[object Object]"
"NEOSOLARCABLES20142","https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_20142.jpg","https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_20142.jpg|NEOSOLAR_CABLES_20142.jpg","imgs-index",100,10868.95,20,0,"https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_20142.jpg|[object Object]"
"IMAGEPRODUCT052117","https://cdn.yellosolarhub.com/products/cabos/IMAGE_PRODUCT_052117.jpg","https://cdn.yellosolarhub.com/products/cabos/IMAGE_PRODUCT_052117.jpg|IMAGE_PRODUCT_052117.jpg","imgs-index",100,10863.99,20,0,"https://cdn.yellosolarhub.com/products/cabos/IMAGE_PRODUCT_052117.jpg|[object Object]"
"IIN00211","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00211.png","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00211.png|IIN00211.png","imgs-index",100,10862,20,0,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00211.png|[object Object]"
"IMAGEPRODUCT600311","https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600311.png","https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600311.png|IMAGE_PRODUCT_600311.png","imgs-index",100,10839,20,0,"https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600311.png|[object Object]"
"ODEXODEXINVSAJ10000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-10000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-10000W.jpg|ODEX-ODEX-INV-SAJ-10000W.jpg","imgs-index",100,10834.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-10000W.jpg|[object Object]"
"NEOSOLARKITS26972","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26972.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26972.jpg|neosolar_kits_26972.jpg","imgs-index",100,10830.95,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26972.jpg|[object Object]"
"NEOSOLARKITS27315","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27315.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27315.jpg|neosolar_kits_27315.jpg","imgs-index",100,10829,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27315.jpg|[object Object]"
"NEOSOLARCONTROLLERS20109","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20109.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20109.jpg|NEOSOLAR_CONTROLLERS_20109.jpg","imgs-index",100,10805.95,20,0,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_20109.jpg|[object Object]"
"ODEXODEXINVGROWATT125000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-125000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-125000W.jpg|ODEX-ODEX-INV-GROWATT-125000W.jpg","imgs-index",100,10790.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-GROWATT-125000W.jpg|[object Object]"
"IMAGEPRODUCT400188","https://cdn.yellosolarhub.com/products/estruturas/IMAGE_PRODUCT_400188.png","https://cdn.yellosolarhub.com/products/estruturas/IMAGE_PRODUCT_400188.png|IMAGE_PRODUCT_400188.png","imgs-index",100,10788.99,20,0,"https://cdn.yellosolarhub.com/products/estruturas/IMAGE_PRODUCT_400188.png|[object Object]"
"SKU215008215008317458709303606537","https://cdn.yellosolarhub.com/products/estruturas/sku_215008_215008_3-17458709303606537.jpeg","https://cdn.yellosolarhub.com/products/estruturas/sku_215008_215008_3-17458709303606537.jpeg|sku_215008_215008_3-17458709303606537.jpeg","imgs-index",100,10778.49,20,0,"https://cdn.yellosolarhub.com/products/estruturas/sku_215008_215008_3-17458709303606537.jpeg|[object Object]"
"NEOSOLARCHARGERS25012","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25012.jpg","https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25012.jpg|NEOSOLAR_CHARGERS_25012.jpg","imgs-index",100,10776.95,20,0,"https://cdn.yellosolarhub.com/products/carregadores/NEOSOLAR_CHARGERS_25012.jpg|[object Object]"
"ILS00009","https://cdn.yellosolarhub.com/products/UNKNOWN-MANUFACTURER/ILS00009.png","https://cdn.yellosolarhub.com/products/UNKNOWN-MANUFACTURER/ILS00009.png|ILS00009.png","imgs-index",100,10766,20,0,"https://cdn.yellosolarhub.com/products/UNKNOWN-MANUFACTURER/ILS00009.png|[object Object]"
"NEOSOLARINVERTERS21442","https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_21442.jpg","https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_21442.jpg|neosolar_inverters_21442.jpg","imgs-index",100,10743,20,0,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_21442.jpg|[object Object]"
"NEOSOLARINVERTERS26628","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26628.jpg","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26628.jpg|NEOSOLAR_INVERTERS_26628.jpg","imgs-index",100,10708.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_26628.jpg|[object Object]"
"NEOSOLARCHARGERS26361","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_26361.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_26361.jpg|neosolar_chargers_26361.jpg","imgs-index",100,10669.99,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_26361.jpg|[object Object]"
"FOTUSKP04600KWPFIBROCIMENTOKITS","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-600kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-600kWp-Fibrocimento-kits.jpg|FOTUS-KP04-600kWp-Fibrocimento-kits.jpg","imgs-index",100,10654,20,0,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-600kWp-Fibrocimento-kits.jpg|[object Object]"
"ILS00010","https://cdn.yellosolarhub.com/products/UNKNOWN-MANUFACTURER/ILS00010.png","https://cdn.yellosolarhub.com/products/UNKNOWN-MANUFACTURER/ILS00010.png|ILS00010.png","imgs-index",100,10652.95,20,0,"https://cdn.yellosolarhub.com/products/UNKNOWN-MANUFACTURER/ILS00010.png|[object Object]"
"NEOSOLARKITS22690","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_22690.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_22690.jpg|neosolar_kits_22690.jpg","imgs-index",100,10651.99,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_22690.jpg|[object Object]"
"FOTUSKP04480KWPFIBROCIMENTOKITSHIBRIDOS","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-480kWp-Fibrocimento-kits-hibridos.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-480kWp-Fibrocimento-kits-hibridos.jpg|FOTUS-KP04-480kWp-Fibrocimento-kits-hibridos.jpg","imgs-index",100,10650,20,0,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-480kWp-Fibrocimento-kits-hibridos.jpg|[object Object]"
"FOTUSKP03142KWPCERAMICOKITS","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-Ceramico-kits.jpg|FOTUS-KP03-142kWp-Ceramico-kits.jpg","imgs-index",100,10649.99,20,0,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP03-142kWp-Ceramico-kits.jpg|[object Object]"
"SKU26727726727717458727569694572","https://cdn.yellosolarhub.com/products/inversores/sku_267277_267277-17458727569694572.jpeg","https://cdn.yellosolarhub.com/products/inversores/sku_267277_267277-17458727569694572.jpeg|sku_267277_267277-17458727569694572.jpeg","imgs-index",100,10610.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/sku_267277_267277-17458727569694572.jpeg|[object Object]"
"NEOSOLARCABLES21998","https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_21998.jpg","https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_21998.jpg|NEOSOLAR_CABLES_21998.jpg","imgs-index",100,10575,20,0,"https://cdn.yellosolarhub.com/products/cabos/NEOSOLAR_CABLES_21998.jpg|[object Object]"
"GOODWEGW10KMS3020AAFCIIMAGE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 10K-MS-30 (20A) - AFCI_image.png","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 10K-MS-30 (20A) - AFCI_image.png|GOODWE-GW 10K-MS-30 (20A) - AFCI_image.png","imgs-index",100,10566.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 10K-MS-30 (20A) - AFCI_image.png|[object Object]"
"SKU19257619257617458855660881319","https://cdn.yellosolarhub.com/products/inversores/sku_192576_192576-17458855660881319.jpeg","https://cdn.yellosolarhub.com/products/inversores/sku_192576_192576-17458855660881319.jpeg|sku_192576_192576-17458855660881319.jpeg","imgs-index",100,10564.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/sku_192576_192576-17458855660881319.jpeg|[object Object]"
"SKU24676524676517457436108364088","https://cdn.yellosolarhub.com/products/inversores/sku_246765_246765-17457436108364088.jpeg","https://cdn.yellosolarhub.com/products/inversores/sku_246765_246765-17457436108364088.jpeg|sku_246765_246765-17457436108364088.jpeg","imgs-index",100,10564.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/sku_246765_246765-17457436108364088.jpeg|[object Object]"
"NEOSOLARCHARGERS24714","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24714.jpg","https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24714.jpg|neosolar_chargers_24714.jpg","imgs-index",100,10560.95,20,0,"https://cdn.yellosolarhub.com/products/carregadores/neosolar_chargers_24714.jpg|[object Object]"
"SKU19269719269717459129405742263","https://cdn.yellosolarhub.com/products/estruturas/sku_192697_192697-17459129405742263.jpeg","https://cdn.yellosolarhub.com/products/estruturas/sku_192697_192697-17459129405742263.jpeg|sku_192697_192697-17459129405742263.jpeg","imgs-index",100,10542.95,20,0,"https://cdn.yellosolarhub.com/products/estruturas/sku_192697_192697-17459129405742263.jpeg|[object Object]"
"NEOSOLARKITS26987","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26987.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26987.jpg|neosolar_kits_26987.jpg","imgs-index",100,10540.49,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_26987.jpg|[object Object]"
"SKU210836210836117458977870704374","https://cdn.yellosolarhub.com/products/stringboxes/sku_210836_210836_1-17458977870704374.jpeg","https://cdn.yellosolarhub.com/products/stringboxes/sku_210836_210836_1-17458977870704374.jpeg|sku_210836_210836_1-17458977870704374.jpeg","imgs-index",100,10527.95,20,0,"https://cdn.yellosolarhub.com/products/stringboxes/sku_210836_210836_1-17458977870704374.jpeg|[object Object]"
"NEOSOLARINVERTERS22144","https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_22144.jpg","https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_22144.jpg|neosolar_inverters_22144.jpg","imgs-index",100,10526.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_22144.jpg|[object Object]"
"NEOSOLARKITS27300","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27300.jpg","https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27300.jpg|neosolar_kits_27300.jpg","imgs-index",100,10526.95,20,0,"https://cdn.yellosolarhub.com/products/kits/neosolar_kits_27300.jpg|[object Object]"
"SKU309203309203417460398486954422","https://cdn.yellosolarhub.com/products/estruturas/sku_309203_309203_4-17460398486954422.jpeg","https://cdn.yellosolarhub.com/products/estruturas/sku_309203_309203_4-17460398486954422.jpeg|sku_309203_309203_4-17460398486954422.jpeg","imgs-index",100,10525.99,20,0,"https://cdn.yellosolarhub.com/products/estruturas/sku_309203_309203_4-17460398486954422.jpeg|[object Object]"
"ODEXODEXINVSAJ20000W","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-20000W.jpg","https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-20000W.jpg|ODEX-ODEX-INV-SAJ-20000W.jpg","imgs-index",100,10517.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/ODEX-ODEX-INV-SAJ-20000W.jpg|[object Object]"
"NEOSOLARINVERTERS22159","https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_22159.jpg","https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_22159.jpg|neosolar_inverters_22159.jpg","imgs-index",100,10515,20,0,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_22159.jpg|[object Object]"
"FOTUSKP021136KWPFIBROCIMENTOKITS","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Fibrocimento-kits.jpg|FOTUS-KP02-1136kWp-Fibrocimento-kits.jpg","imgs-index",100,10495.99,20,0,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Fibrocimento-kits.jpg|[object Object]"
"HUAWEISUN20004KTLL1AFCIIMAGEPRODUCT600423","https://cdn.yellosolarhub.com/products/inversores/HUAWEI-SUN2000-4KTL-L1 - AFCI_IMAGE_PRODUCT_600423.png","https://cdn.yellosolarhub.com/products/inversores/HUAWEI-SUN2000-4KTL-L1 - AFCI_IMAGE_PRODUCT_600423.png|HUAWEI-SUN2000-4KTL-L1 - AFCI_IMAGE_PRODUCT_600423.png","imgs-index",100,10493.49,20,0,"https://cdn.yellosolarhub.com/products/inversores/HUAWEI-SUN2000-4KTL-L1 - AFCI_IMAGE_PRODUCT_600423.png|[object Object]"
"HUAWEISUN20003KTLL1AFCIIMAGEPRODUCT600382","https://cdn.yellosolarhub.com/products/inversores/HUAWEI-SUN2000-3KTL-L1 - AFCI_IMAGE_PRODUCT_600382.png","https://cdn.yellosolarhub.com/products/inversores/HUAWEI-SUN2000-3KTL-L1 - AFCI_IMAGE_PRODUCT_600382.png|HUAWEI-SUN2000-3KTL-L1 - AFCI_IMAGE_PRODUCT_600382.png","imgs-index",100,10479.95,20,0,"https://cdn.yellosolarhub.com/products/inversores/HUAWEI-SUN2000-3KTL-L1 - AFCI_IMAGE_PRODUCT_600382.png|[object Object]"
"FOTUSKP04342KWPCERAMICOKITS","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-342kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-342kWp-Ceramico-kits.jpg|FOTUS-KP04-342kWp-Ceramico-kits.jpg","imgs-index",100,10445.99,20,0,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP04-342kWp-Ceramico-kits.jpg|[object Object]"
"FOTUSKP021136KWPCERAMICOKITS","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Ceramico-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Ceramico-kits.jpg|FOTUS-KP02-1136kWp-Ceramico-kits.jpg","imgs-index",100,10390.95,20,0,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-1136kWp-Ceramico-kits.jpg|[object Object]"
"NEOSOLARCABLES20121","https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_20121.jpg","https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_20121.jpg|neosolar_cables_20121.jpg","imgs-index",100,10387.49,20,0,"https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_20121.jpg|[object Object]"
"NEOSOLARCONTROLLERS21709","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_21709.jpg","https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_21709.jpg|NEOSOLAR_CONTROLLERS_21709.jpg","imgs-index",100,10380.99,20,0,"https://cdn.yellosolarhub.com/products/controladores/NEOSOLAR_CONTROLLERS_21709.jpg|[object Object]"
"NEOSOLARINVERTERS25046","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_25046.jpg","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_25046.jpg|NEOSOLAR_INVERTERS_25046.jpg","imgs-index",100,10377.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_25046.jpg|[object Object]"
"IMAGEPRODUCT052127","https://cdn.yellosolarhub.com/products/cabos/IMAGE_PRODUCT_052127.png","https://cdn.yellosolarhub.com/products/cabos/IMAGE_PRODUCT_052127.png|IMAGE_PRODUCT_052127.png","imgs-index",100,10371.95,20,0,"https://cdn.yellosolarhub.com/products/cabos/IMAGE_PRODUCT_052127.png|[object Object]"
"NEOSOLARINVERTERS27131","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27131.jpg","https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27131.jpg|NEOSOLAR_INVERTERS_27131.jpg","imgs-index",100,10366.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/NEOSOLAR_INVERTERS_27131.jpg|[object Object]"
"IMAGEPRODUCT600308","https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600308.png","https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600308.png|IMAGE_PRODUCT_600308.png","imgs-index",100,10352.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600308.png|[object Object]"
"IIN00366","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00366.png","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00366.png|IIN00366.png","imgs-index",100,10344.95,20,0,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00366.png|[object Object]"
"IMAGEPRODUCT600382","https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600382.png","https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600382.png|IMAGE_PRODUCT_600382.png","imgs-index",100,10330.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/IMAGE_PRODUCT_600382.png|[object Object]"
"NEOSOLARCABLES20286","https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_20286.jpg","https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_20286.jpg|neosolar_cables_20286.jpg","imgs-index",100,10319.95,20,0,"https://cdn.yellosolarhub.com/products/cabos/neosolar_cables_20286.jpg|[object Object]"
"SKU31166831166817458944783606561","https://cdn.yellosolarhub.com/products/stringboxes/sku_311668_311668-17458944783606561.jpeg","https://cdn.yellosolarhub.com/products/stringboxes/sku_311668_311668-17458944783606561.jpeg|sku_311668_311668-17458944783606561.jpeg","imgs-index",100,10305.95,20,0,"https://cdn.yellosolarhub.com/products/stringboxes/sku_311668_311668-17458944783606561.jpeg|[object Object]"
"FOTUSKP02720KWPFIBROCIMENTOKITS","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-Fibrocimento-kits.jpg","https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-Fibrocimento-kits.jpg|FOTUS-KP02-720kWp-Fibrocimento-kits.jpg","imgs-index",100,10303.95,20,0,"https://cdn.yellosolarhub.com/products/kits/FOTUS-KP02-720kWp-Fibrocimento-kits.jpg|[object Object]"
"NEOSOLARINVERTERS20525","https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_20525.jpg","https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_20525.jpg|neosolar_inverters_20525.jpg","imgs-index",100,10301.99,20,0,"https://cdn.yellosolarhub.com/products/inversores/neosolar_inverters_20525.jpg|[object Object]"
